	artist_name	artist_id	release_name	release_id	label_name	styles	price	year	artist_page_url	gender
6912	dj space'c	7037425	jump	1376210-02	21st century	euro dance|pop dance	4.16	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6913	dj space'c	7037425	love 4 liberty	1397754-02	21st century	euro dance|pop dance	3.12	1994	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6914	dj space'c	7037425	outside	2654519-02	saifam	euro dance|pop dance	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6915	dj space'c	7037425	heroes: we could be	2669064-02	saifam	progressive house	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6916	dj space'c	7037425	the nights	2684915-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6917	dj space'c	7037425	fourfiveseconds	2742014-02	saifam	progressive house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6918	dj space'c	7037425	make the world go round	2578913-02	saifam	funky|club house	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6919	dj space'c	7037425	beautiful now	2826769-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6920	dj space'c	7037425	earned it	2769421-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6921	dj space'c	7037425	pray to god	2769428-02	saifam	pop trance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6922	dj space'c	7037425	what i did for love	2769423-02	saifam	funky|club house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6923	dj space'c	7037425	on my way	2786126-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6924	dj space'c	7037425	here it is	2792737-02	saifam	funky|club house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6925	dj space'c	7037425	shut up & dance	2692117-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6926	dj space'c	7037425	thinking out loud	2704799-02	saifam	pop trance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6927	dj space'c	7037425	believer	2709793-02	saifam	pop trance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6928	dj space'c	7037425	super freak	2528199-02	saifam	euro dance|pop dance	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6929	dj space'c	7037425	stay with me	2528200-02	saifam	euro dance|pop dance	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6930	dj space'c	7037425	painkiller	2841791-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6931	dj space'c	7037425	this summer's gonna hurt	2847260-02	saifam	pop trance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6932	dj space'c	7037425	can't feel my face	2853716-02	saifam	pop trance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6933	dj space'c	7037425	lovefull	2860981-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6934	dj space'c	7037425	book of love	2923120-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6935	dj space'c	7037425	broken arrows	2931123-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6936	dj space'c	7037425	heat of the moment	2931109-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6937	dj space'c	7037425	heatwave	2931118-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6938	dj space'c	7037425	bang my head	2969940-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6939	dj space'c	7037425	fine by me	2978147-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6940	dj space'c	7037425	this one's for you	3150297-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6941	dj space'c	7037425	it's raining men	3158411-02	saifam	funky|club house	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6942	dj space'c	7037425	holy	3158409-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6943	dj space'c	7037425	verge	2997185-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6944	dj space'c	7037425	girls like	3072243-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6945	dj space'c	7037425	i wanna know	3091703-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6946	dj space'c	7037425	now that i've found you	3103330-02	saifam	progressive house	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6947	dj space'c	7037425	like i would	3118805-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6948	dj space'c	7037425	photograph	2882796-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6949	dj space'c	7037425	stole the show	2882795-02	saifam	funky|club house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6950	dj space'c	7037425	how deep is your love	2897105-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6951	dj space'c	7037425	levels	2949612-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6952	dj space'c	7037425	shed a light	3317599-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6953	dj space'c	7037425	that's my girl	3317607-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6954	dj space'c	7037425	unsteady	3251424-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6955	dj space'c	7037425	all we know	3251427-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6956	dj space'c	7037425	my way	3251418-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6957	dj space'c	7037425	let me love you	3220090-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6958	dj space'c	7037425	sucker for pain	3223572-02	saifam	funky|club house	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6959	dj space'c	7037425	i feel so bad	3300623-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6960	dj space'c	7037425	when love comes to town	3456669-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6961	dj space'c	7037425	true colors	3470935-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6962	dj space'c	7037425	telephone operator	3357634-02	saifam	pop trance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6963	dj space'c	7037425	dirty work	3431713-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6964	dj space'c	7037425	beautiful trauma	3679682-02	saifam	funky|club house	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6965	dj space'c	7037425	alone	3397443-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6966	dj space'c	7037425	want you back	3722092-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6967	dj space'c	7037425	fighter	3419347-02	saifam	funky|club house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6968	dj space'c	7037425	stay	2286675-02	saifam	euro dance|pop dance	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6969	dj space'c	7037425	sweet nothing	2163301-02	saifam	euro dance|pop dance	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6970	dj space'c	7037425	suit and tie	2175623-02	saifam	funky|club house	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6971	dj space'c	7037425	baby baby	2100500-02	saifam	euro dance|pop dance	1.04	2012	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6972	dj space'c	7037425	live while we're young	2254221-02	saifam	euro dance|pop dance	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6973	dj space'c	7037425	key the secret	2122485-02	saifam	funky|club house	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6974	dj space'c	7037425	girl on fire	2136468-02	saifam	funky|club house	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6975	dj space'c	7037425	when can i see you again	2183806-02	saifam	euro dance|pop dance	1.04	2013	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6976	dj space'c	7037425	jumpin jack flash	1478943-02	saifam	euro dance|pop dance	1.04	2009	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6977	dj space'c	7037425	last train to london	1356285-02	saifam	euro dance|pop dance	1.04	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6978	dj space'c	7037425	love is like oxygen	1281628-02	saifam	pop trance	1.04	2007	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6979	dj space'c	7037425	without you (rp remix)	1857764-02	saifam	euro dance|pop dance	1.04	2011	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6980	dj space'c	7037425	in the dark	1868472-02	saifam	euro dance|pop dance	1.04	2011	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6981	dj space'c	7037425	we are young (ar remix)	1947961-02	saifam	euro dance|pop dance	1.04	2012	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6982	dj space'c	7037425	good time	2034919-02	saifam	euro dance|pop dance	1.04	2012	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6983	dj space'c	7037425	chasing the sun	2034923-02	saifam	euro dance|pop dance	1.04	2012	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6984	dj space'c	7037425	jingle bells	2047937-02	saifam	euro dance|pop dance	1.04	2012	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6985	dj space'c	7037425	7	1845654-02	saifam	euro dance|pop dance	1.04	2011	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6986	dj space'c	7037425	without you	1306479-02	saifam	euro dance|pop dance	1.04	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6987	dj space'c	7037425	hot in the city	1307693-02	saifam	euro dance|pop dance	1.04	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6988	dj space'c	7037425	shots	2813144-02	saifam	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6989	dj space'c	7037425	for a better day	3061889-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6990	dj space'c	7037425	losing u	3051028-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6991	dj space'c	7037425	i'm in control	3051026-02	saifam	funky|club house	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6992	dj space'c	7037425	get out of my dreams get into my car	3197486-02	saifam	euro dance|pop dance	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6993	dj space'c	7037425	trouble	3333060-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6994	dj space'c	7037425	rock n roll baby	3333061-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6995	dj space'c	7037425	just hold on	3336302-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6996	dj space'c	7037425	cake	3336319-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6997	dj space'c	7037425	still falling for you	3266839-02	saifam	progressive house	1.04	2016	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6998	dj space'c	7037425	summer	2485974-02	saifam	progressive house	1.04	2014	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
6999	dj space'c	7037425	easy love	2938966-02	saifam	funky|club house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7000	dj space'c	7037425	im an albatroz	2718102-02	saifam	electro house	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7001	dj space'c	7037425	glorious	3701082-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7002	dj space'c	7037425	faking it	3663963-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7003	dj space'c	7037425	dusk till dawn	3563232-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7004	dj space'c	7037425	glorious	3568248-02	saifam	funky|club house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7005	dj space'c	7037425	living for the city	3350550-02	saifam	funky|club house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7006	dj space'c	7037425	bon appetit	3442385-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7007	dj space'c	7037425	paint it black	3679678-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7008	dj space'c	7037425	supplies	3685821-02	saifam	euro dance|pop dance	1.04	2018	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7009	dj space'c	7037425	stay	3405181-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7010	dj space'c	7037425	whatever it takes	3483650-02	saifam	funky|club house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7011	dj space'c	7037425	a different way	3584089-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7012	dj space'c	7037425	mama	3543123-02	saifam	funky|club house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7013	dj space'c	7037425	would you ever	3543130-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7014	dj space'c	7037425	bad at love	3598223-02	saifam	deep house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7015	dj space'c	7037425	now or never	3497047-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7016	dj space'c	7037425	heavy	3524730-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7017	dj space'c	7037425	true feeling	3526949-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7018	dj space'c	7037425	honest	3531256-02	saifam	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7019	dj space'c	7037425	weak	3534390-02	saifam	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7020	dj space'c	7037425	wait	3627574-02	saifam	deep house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7021	dj space'c	7037425	no sleep	4113626-02	saifam	euro dance|pop dance		2019	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7022	dj space'c	7037425	forever young	1422191-02	21st century	funky|club house	4.16	1993	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7023	dj space'c	7037425	chery chery lady	1358082-02	21st century	euro dance|pop dance	4.16	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7024	dj space'c	7037425	the sun always shine on tv	1309798-02	21st century	euro dance|pop dance	2.08	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7025	dj space'c	7037425	don't ask me why	1313944-02	21st century	euro dance|pop dance	2.08	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7026	dj space'c	7037425	jump for my love	1309793-02	21st century	euro dance|pop dance	2.08	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7027	dj space'c	7037425	through the clouds	1381036-02	21st century	euro dance|pop dance	5.2	2008	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7028	dj space'c	7037425	don't break my heart	1386960-02	21st century	euro dance|pop dance	4.16	2009	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7029	dj space'c	7037425	love train	1391824-02	21st century	euro dance|pop dance	4.16	2009	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7030	dj space'c	7037425	back it up	2822399-02	klone beat	euro dance|pop dance	1.04	2015	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7031	dj space'c	7037425	would i lie to you	3373953-02	klone beat	euro dance|pop dance	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7032	dj space'c	7037425	world hold on	3483599-02	klone beat	progressive house	1.04	2017	/artist/faf15e27-9076-44be-a853-7bd2a688b4c6	
7033	dj speedo	154973	there you'll be	1403221-02	speed	euro dance|pop dance	1.04	2009	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7034	dj speedo	154973	doesn't really matter	1403978-02	speed	euro dance|pop dance	1.04	2001	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7035	dj speedo	154973	let's groove	1369332-02	speed	euro dance|pop dance	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7036	dj speedo	154973	spiderman	1371488-02	speed	euro dance|pop dance	2.08	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7037	dj speedo	154973	where is the love	1377801-02	speed	euro dance|pop dance	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7038	dj speedo	154973	only time	1400769-02	speed	euro dance|pop dance	1.04	2002	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7039	dj speedo	154973	i was born to love you	1377800-02	speed	euro dance|pop dance	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7040	dj speedo	154973	boom boom love	1403980-02	speed	euro dance|pop dance	1.04	2001	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7041	dj speedo	154973	santa claus is comin' to town (high speed energy remix)	1384036-02	speed	uk hardcore	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7042	dj speedo	154973	hot stuff	1379588-02	speed	euro dance|pop dance	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7043	dj speedo	154973	crazy in love (factory team speed mix)	1383850-02	speed	uk hardcore	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7044	dj speedo	154973	a thousand miles (the new attack mix)	1384039-02	speed	uk hardcore	1.04	2008	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7045	dj speedo	154973	never ending story	1389892-02	speed	euro dance|pop dance	1.04	2009	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7046	dj speedo	154973	september	1391860-02	speed	uk hardcore	1.04	2009	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7047	dj speedo	154973	asereje	1391861-02	speed	uk hardcore	1.04	2009	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7048	dj speedo	154973	theme from mission impossible	1391864-02	speed	uk hardcore	1.04	2009	/artist/e5099e8a-51e6-4f41-9fd3-d10075499f11	Male
7049	dj ss	25738	bring the noise	3783787-02	formation	drum and bass	1.04	2018	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7050	dj ss	25738	lighter (bladerunner 2012 remix) / black (silent code 2012 remix)	3607247-02	formation	drum and bass	2.08	2012	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7051	dj ss	25738	the rollers convention	1211198-02	formation	drum and bass	12.48	1996	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7052	dj ss	25738	formation 2016 (unmixed tracks)	3602478-02	formation	drum and bass	34.32	2017	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7053	dj ss	25738	dj ss presents: the world of drum & bass (10 years in moscow) (unmixed tracks)	3558051-02	formation	drum and bass	21.84	2017	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7054	dj ss	25738	midnight in moscow	3554000-02	formation	drum and bass	1.04	2017	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7055	dj ss	25738	roller revenge ep	3603524-02	formation	drum and bass	4.16	2016	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7056	dj ss	25738	download is complete / jazzman	3602419-02	formation	drum and bass	2.08	2014	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7057	dj ss	25738	we came to entertain (remixes)	3601688-02	formation	drum and bass	2.08	2010	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7058	dj ss	25738	the time capsule ep	3601736-02	formation	drum and bass	4.16	2017	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7059	dj ss	25738	less of a star	3602170-02	formation	drum and bass	6.24	2010	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7060	dj ss	25738	passing through time	2841851-02	formation	drum and bass		2015	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7061	dj ss	25738	spirit lead me	2841849-02	formation	drum and bass		2015	/artist/675c8568-1f02-4a29-a5d2-ae237d58b526	Male
7062	dj steef	369560	the preliminary ep	2044798-02	toy tonics	deep house	6.24	2012	/artist/d5d64c7c-d5c8-4809-836a-d35f0ce77266	
7063	dj steef	369560	palpitany	3292071-02	biomix digital	disco|nu-disco	2.08	2017	/artist/d5d64c7c-d5c8-4809-836a-d35f0ce77266	
7064	dj steef	369560	antipodes	3596247-02	numoment	deep house	4.16	2017	/artist/d5d64c7c-d5c8-4809-836a-d35f0ce77266	
7065	dj steef	369560	biomix vol 1	2753476-02	biomix	disco|nu-disco	2.08	2015	/artist/d5d64c7c-d5c8-4809-836a-d35f0ce77266	
7066	dj steef	369560	par for the course	2707996-02	editorial	disco|nu-disco	5.2	2015	/artist/d5d64c7c-d5c8-4809-836a-d35f0ce77266	
